Date,High,Low,Open,Close,Volume,Adj Close
2020-03-04,170.6999969482422,165.6199951171875,168.49000549316406,170.5500030517578,49814400.0,167.08103942871094
2020-03-05,170.8699951171875,165.69000244140625,166.0500030517578,166.27000427246094,47817300.0,162.8881072998047
2020-03-06,163.11000061035156,156.0,162.61000061035156,161.57000732421875,72821100.0,158.28369140625
2020-03-09,157.75,150.0,151.0,150.6199951171875,70419300.0,147.556396484375
2020-03-10,161.02999877929688,152.5800018310547,158.16000366210938,160.9199981689453,65354400.0,157.64691162109375
2020-03-11,157.6999969482422,151.14999389648438,157.1300048828125,153.6300048828125,56371600.0,150.5051727294922
2020-03-12,153.47000122070312,138.5800018310547,145.3000030517578,139.05999755859375,93226400.0,136.23153686523438
2020-03-13,161.91000366210938,140.72999572753906,147.5,158.8300018310547,92727400.0,155.59942626953125
2020-03-16,149.35000610351562,135.0,140.0,135.4199981689453,87905900.0,132.66555786132812
2020-03-17,147.5,135.0,140.0,146.57000732421875,81059800.0,143.58880615234375
2020-03-18,146.0,135.02000427246094,138.0,140.39999389648438,81593200.0,137.54428100585938
2020-03-19,150.14999389648438,139.0,142.77000427246094,142.7100067138672,85922700.0,139.80731201171875
2020-03-20,147.10000610351562,135.86000061035156,146.0,137.35000610351562,84866200.0,134.55633544921875
2020-03-23,140.57000732421875,132.52000427246094,137.00999450683594,135.97999572753906,78975200.0,133.2141876220703
2020-03-24,149.60000610351562,141.27000427246094,143.75,148.33999633789062,82516700.0,145.32276916503906
2020-03-25,154.3300018310547,144.44000244140625,148.91000366210938,146.9199981689453,75638200.0,143.93165588378906
2020-03-26,156.66000366210938,148.3699951171875,148.39999389648438,156.11000061035156,64568100.0,152.9347686767578
2020-03-27,154.88999938964844,149.1999969482422,151.75,149.6999969482422,57042300.0,146.65512084960938
2020-03-30,160.60000610351562,150.00999450683594,152.44000244140625,160.22999572753906,63420300.0,156.97093200683594
2020-03-31,164.77999877929688,156.55999755859375,159.39999389648438,157.7100067138672,77927200.0,154.50218200683594
2020-04-01,157.75,150.82000732421875,153.0,152.11000061035156,57969900.0,149.01609802246094
2020-04-02,155.47999572753906,150.36000061035156,151.86000061035156,155.25999450683594,49630700.0,152.10203552246094
2020-04-03,157.3800048828125,152.19000244140625,155.10000610351562,153.8300018310547,41243300.0,150.70111083984375
2020-04-06,166.5,157.5800018310547,160.32000732421875,165.27000427246094,67111700.0,161.90843200683594
2020-04-07,170.0,163.25999450683594,169.58999633789062,163.49000549316406,62769000.0,160.1646270751953
2020-04-08,166.6699981689453,163.5,165.6699981689453,165.1300048828125,48318200.0,161.77130126953125
2020-04-09,167.3699951171875,163.3300018310547,166.36000061035156,165.13999938964844,51385100.0,161.78106689453125
2020-04-13,165.57000732421875,162.3000030517578,164.35000610351562,165.50999450683594,41905300.0,162.1435546875
2020-04-14,173.75,168.0,169.0,173.6999969482422,52874300.0,170.16697692871094
2020-04-15,173.57000732421875,169.24000549316406,171.1999969482422,171.8800048828125,40940800.0,168.3839874267578
2020-04-16,177.27999877929688,172.89999389648438,174.3000030517578,177.0399932861328,50479600.0,173.4390411376953
2020-04-17,180.0,175.8699951171875,179.5,178.60000610351562,52765600.0,174.96728515625
2020-04-20,178.75,174.99000549316406,176.6300048828125,175.05999755859375,36669600.0,171.49928283691406
2020-04-21,173.6699981689453,166.11000061035156,173.5,167.82000732421875,56203700.0,164.4065399169922
2020-04-22,174.0,170.82000732421875,171.38999938964844,173.52000427246094,34620200.0,169.99061584472656
2020-04-23,175.05999755859375,170.91000366210938,174.11000061035156,171.4199981689453,32790800.0,167.933349609375
2020-04-24,174.55999755859375,170.7100067138672,172.05999755859375,174.5500030517578,34277600.0,170.99966430664062
2020-04-27,176.89999389648438,173.3000030517578,176.58999633789062,174.0500030517578,33194400.0,170.50985717773438
2020-04-28,175.6699981689453,169.38999938964844,175.58999633789062,169.80999755859375,34392700.0,166.3560791015625
2020-04-29,177.67999267578125,171.8800048828125,173.22000122070312,177.42999267578125,51286600.0,173.82107543945312
2020-04-30,180.39999389648438,176.22999572753906,180.0,179.2100067138672,53875900.0,175.56491088867188
2020-05-01,178.63999938964844,174.00999450683594,175.8000030517578,174.57000732421875,39370500.0,171.01927185058594
2020-05-04,179.0,173.8000030517578,174.49000549316406,178.83999633789062,30372900.0,175.20242309570312
2020-05-05,183.64999389648438,179.89999389648438,180.6199951171875,180.75999450683594,36839200.0,177.08334350585938
2020-05-06,184.1999969482422,181.6300048828125,182.0800018310547,182.5399932861328,32139300.0,178.82716369628906
2020-05-07,184.5500030517578,182.5800018310547,184.1699981689453,183.60000610351562,28316000.0,179.86558532714844
2020-05-08,185.0,183.36000061035156,184.97999572753906,184.67999267578125,30877800.0,180.92361450195312
2020-05-11,187.50999450683594,182.85000610351562,183.14999389648438,186.74000549316406,30892700.0,182.9417266845703
2020-05-12,187.0399932861328,182.3000030517578,186.8000030517578,182.50999450683594,32038200.0,178.7977752685547
2020-05-13,184.0500030517578,176.5399932861328,182.5500030517578,179.75,44711500.0,176.09393310546875
2020-05-14,180.69000244140625,175.67999267578125,177.5399932861328,180.52999877929688,41873900.0,176.8580322265625
2020-05-15,187.05999755859375,177.0,179.05999755859375,183.16000366210938,46610400.0,179.43453979492188
2020-05-18,186.1999969482422,183.9600067138672,185.75,184.91000366210938,35264500.0,181.14895629882812
2020-05-19,186.60000610351562,183.49000549316406,185.02999877929688,183.6300048828125,26799100.0,179.89500427246094
2020-05-20,185.85000610351562,183.94000244140625,184.80999755859375,185.66000366210938,31261300.0,182.3902587890625
2020-05-21,186.6699981689453,183.2899932861328,185.39999389648438,183.42999267578125,29119500.0,180.19952392578125
2020-05-22,184.4600067138672,182.5399932861328,183.19000244140625,183.50999450683594,20826900.0,180.2781219482422
2020-05-26,186.5,181.10000610351562,186.33999633789062,181.57000732421875,36073600.0,178.372314453125
2020-05-27,181.99000549316406,176.60000610351562,180.1999969482422,181.80999755859375,39517100.0,178.60806274414062
2020-05-28,184.14999389648438,180.3800048828125,180.74000549316406,181.39999389648438,33810200.0,178.2052459716797
2020-05-29,184.27000427246094,180.41000366210938,182.72999572753906,183.25,42130400.0,180.022705078125
2020-06-01,183.0,181.4600067138672,182.5399932861328,182.8300018310547,22622400.0,179.610107421875
2020-06-02,185.0,181.35000610351562,184.25,184.91000366210938,30794600.0,181.65347290039062
2020-06-03,185.94000244140625,183.5800018310547,184.82000732421875,185.36000061035156,27311000.0,182.0955352783203
2020-06-04,185.83999633789062,182.3000030517578,184.3000030517578,182.9199981689453,28761800.0,179.69850158691406
2020-06-05,187.72999572753906,182.00999450683594,182.6199951171875,187.1999969482422,39893600.0,183.90313720703125
2020-06-08,188.5500030517578,184.44000244140625,185.94000244140625,188.36000061035156,33211600.0,185.042724609375
2020-06-09,190.6999969482422,187.25999450683594,188.0,189.8000030517578,29783900.0,186.4573516845703
2020-06-10,198.52000427246094,191.00999450683594,191.1300048828125,196.83999633789062,43872300.0,193.37335205078125
2020-06-11,195.75999450683594,186.07000732421875,193.1300048828125,186.27000427246094,52854700.0,182.989501953125
2020-06-12,191.72000122070312,185.17999267578125,190.5399932861328,187.74000549316406,43373600.0,184.4336395263672
2020-06-15,190.82000732421875,184.00999450683594,184.5800018310547,188.94000244140625,32770200.0,185.61248779296875
2020-06-16,195.5800018310547,191.4600067138672,192.88999938964844,193.57000732421875,42556700.0,190.1609344482422
2020-06-17,196.32000732421875,193.69000244140625,195.02999877929688,194.24000549316406,25687800.0,190.81915283203125
2020-06-18,196.49000549316406,194.0,194.0,196.32000732421875,23061600.0,192.86253356933594
2020-06-19,199.2899932861328,194.3699951171875,198.58999633789062,195.14999389648438,44441100.0,191.71311950683594
2020-06-22,200.75999450683594,195.22999572753906,195.7899932861328,200.57000732421875,32818900.0,197.0376739501953
2020-06-23,203.9499969482422,201.42999267578125,202.08999633789062,201.91000366210938,30917400.0,198.3540496826172
2020-06-24,203.25,196.55999755859375,201.60000610351562,197.83999633789062,36740600.0,194.35574340820312
2020-06-25,200.61000061035156,195.47000122070312,197.8000030517578,200.33999633789062,27803900.0,196.8117218017578
2020-06-26,199.88999938964844,194.8800048828125,199.72999572753906,196.3300018310547,54675800.0,192.87234497070312
2020-06-29,198.52999877929688,193.5500030517578,195.77999877929688,198.44000244140625,26701600.0,194.9451904296875
2020-06-30,204.39999389648438,197.74000549316406,197.8800048828125,203.50999450683594,34310300.0,199.9258575439453
2020-07-01,206.35000610351562,201.77000427246094,203.13999938964844,204.6999969482422,32061200.0,201.0949249267578
2020-07-02,208.02000427246094,205.0,205.67999267578125,206.25999450683594,29315800.0,202.62747192382812
2020-07-06,211.1300048828125,208.08999633789062,208.8300018310547,210.6999969482422,31897600.0,206.98927307128906
2020-07-07,214.6699981689453,207.99000549316406,210.4499969482422,208.25,33600700.0,204.58242797851562
2020-07-08,213.25999450683594,208.69000244140625,210.07000732421875,212.8300018310547,33600000.0,209.08177185058594
2020-07-09,216.3800048828125,211.47000122070312,216.3300018310547,214.32000732421875,33121700.0,210.54551696777344
2020-07-10,214.0800018310547,211.0800018310547,213.6199951171875,213.6699981689453,26177600.0,209.90696716308594
2020-07-13,215.8000030517578,206.5,214.47999572753906,207.07000732421875,38135600.0,203.42320251464844
2020-07-14,208.85000610351562,202.02999877929688,206.1300048828125,208.35000610351562,37591800.0,204.6806640625
2020-07-15,211.3300018310547,205.02999877929688,209.55999755859375,208.0399932861328,32179400.0,204.37612915039062
2020-07-16,205.6999969482422,202.30999755859375,205.39999389648438,203.9199981689453,29940700.0,200.3286590576172
2020-07-17,205.0399932861328,201.38999938964844,204.47000122070312,202.8800048828125,31635300.0,199.30699157714844
2020-07-20,212.3000030517578,203.00999450683594,205.0,211.60000610351562,36884800.0,207.8734130859375
2020-07-21,213.94000244140625,208.02999877929688,213.66000366210938,208.75,37990400.0,205.07359313964844
2020-07-22,212.3000030517578,208.38999938964844,209.1999969482422,211.75,49605700.0,208.02076721191406
2020-07-23,210.9199981689453,202.14999389648438,207.19000244140625,202.5399932861328,67457000.0,198.9729766845703
2020-07-24,202.86000061035156,197.50999450683594,200.4199981689453,201.3000030517578,39827000.0,197.7548065185547
2020-07-27,203.97000122070312,200.86000061035156,201.47000122070312,203.85000610351562,30160900.0,200.25991821289062
2020-07-28,204.6999969482422,201.74000549316406,203.61000061035156,202.02000427246094,23251400.0,198.46214294433594
2020-07-29,204.64999389648438,202.00999450683594,202.5,204.05999755859375,19632600.0,200.46621704101562
2020-07-30,204.4600067138672,199.57000732421875,201.0,203.89999389648438,25079600.0,200.30902099609375
2020-07-31,205.10000610351562,199.00999450683594,204.39999389648438,205.00999450683594,51044000.0,201.3994598388672
2020-08-03,217.63999938964844,210.44000244140625,211.52000427246094,216.5399932861328,78983000.0,212.7263946533203
2020-08-04,214.77000427246094,210.30999755859375,214.1699981689453,213.2899932861328,49280100.0,209.53366088867188
2020-08-05,215.0,211.57000732421875,214.89999389648438,212.94000244140625,28806400.0,209.18980407714844
2020-08-06,216.3699951171875,211.5500030517578,212.33999633789062,216.35000610351562,32656800.0,212.53977966308594
2020-08-07,215.6999969482422,210.92999267578125,214.85000610351562,212.47999572753906,27820400.0,208.7379150390625
2020-08-10,211.8800048828125,206.35000610351562,211.6699981689453,208.25,36716500.0,204.58242797851562
2020-08-11,207.64999389648438,203.13999938964844,207.16000366210938,203.3800048828125,36446500.0,199.79820251464844
2020-08-12,210.27999877929688,204.75,205.2899932861328,209.19000244140625,28013100.0,205.50587463378906
2020-08-13,211.35000610351562,208.14999389648438,209.44000244140625,208.6999969482422,22588900.0,205.02447509765625
2020-08-14,209.58999633789062,207.50999450683594,208.75999450683594,208.89999389648438,17958900.0,205.22096252441406
2020-08-17,211.19000244140625,208.9199981689453,209.60000610351562,210.27999877929688,20184800.0,206.57664489746094
2020-08-18,212.36000061035156,209.2100067138672,210.52999877929688,211.49000549316406,21336200.0,207.765380859375
2020-08-19,212.10000610351562,209.25,211.49000549316406,209.6999969482422,27627600.0,206.50486755371094
2020-08-20,215.0,208.91000366210938,209.5399932861328,214.5800018310547,26981500.0,211.31053161621094
2020-08-21,216.25,212.85000610351562,213.86000061035156,213.02000427246094,36249300.0,209.77426147460938
2020-08-24,215.52000427246094,212.42999267578125,214.7899932861328,213.69000244140625,25460100.0,210.43406677246094
2020-08-25,216.61000061035156,213.10000610351562,213.10000610351562,216.47000122070312,23043700.0,213.1717071533203
2020-08-26,222.08999633789062,217.36000061035156,217.8800048828125,221.14999389648438,39600800.0,217.7803955078125
2020-08-27,231.14999389648438,219.39999389648438,222.88999938964844,226.5800018310547,57602200.0,223.12767028808594
2020-08-28,230.63999938964844,226.5800018310547,228.17999267578125,228.91000366210938,26292900.0,225.42213439941406
2020-08-31,228.6999969482422,224.30999755859375,227.0,225.52999877929688,28774200.0,222.09365844726562
2020-09-01,227.4499969482422,224.42999267578125,225.50999450683594,227.27000427246094,25725500.0,223.80715942382812
2020-09-02,232.86000061035156,227.35000610351562,227.97000122070312,231.64999389648438,34080800.0,228.1204071044922
2020-09-03,229.30999755859375,214.9600067138672,229.27000427246094,217.3000030517578,58400300.0,213.98907470703125
2020-09-04,218.36000061035156,205.19000244140625,215.10000610351562,214.25,59664100.0,210.98553466796875
2020-09-08,210.02999877929688,202.1999969482422,206.5,202.66000366210938,52924300.0,199.5721435546875
2020-09-09,214.83999633789062,206.6999969482422,207.60000610351562,211.2899932861328,45679000.0,208.0706329345703
2020-09-10,214.74000549316406,204.11000061035156,213.39999389648438,205.3699951171875,35461500.0,202.24081420898438
2020-09-11,208.6300048828125,201.24000549316406,207.1999969482422,204.02999877929688,33620100.0,200.9212646484375
2020-09-14,209.1999969482422,204.02999877929688,204.24000549316406,205.41000366210938,30375800.0,202.28021240234375
2020-09-15,209.77999877929688,206.92999267578125,208.4199981689453,208.77999877929688,21823900.0,205.59889221191406
2020-09-16,210.64999389648438,204.63999938964844,210.6199951171875,205.0500030517578,26328100.0,201.9257049560547
2020-09-17,204.3300018310547,199.9600067138672,200.0500030517578,202.91000366210938,34011300.0,199.81832885742188
2020-09-18,203.64999389648438,196.25,202.8000030517578,200.38999938964844,55225300.0,197.3367156982422
2020-09-21,202.7100067138672,196.3800048828125,197.19000244140625,202.5399932861328,39839700.0,199.45394897460938
2020-09-22,208.10000610351562,202.0800018310547,205.05999755859375,207.4199981689453,33517100.0,204.25962829589844
2020-09-23,208.10000610351562,200.02999877929688,207.89999389648438,200.58999633789062,30803800.0,197.53367614746094
2020-09-24,205.57000732421875,199.1999969482422,199.85000610351562,203.19000244140625,31202500.0,200.09405517578125
2020-09-25,209.0399932861328,202.5399932861328,203.5500030517578,207.82000732421875,29437300.0,204.6535186767578
2020-09-28,212.57000732421875,208.05999755859375,210.8800048828125,209.44000244140625,32004900.0,206.2488250732422
2020-09-29,210.07000732421875,206.80999755859375,209.35000610351562,207.25999450683594,24221900.0,204.10202026367188
2020-09-30,211.97999572753906,206.5399932861328,207.72999572753906,210.3300018310547,33829100.0,207.12525939941406
2020-10-01,213.99000549316406,211.32000732421875,213.49000549316406,212.4600067138672,27158400.0,209.22280883789062
2020-10-02,210.99000549316406,205.5399932861328,208.0,206.19000244140625,33154800.0,203.04833984375
2020-10-05,210.41000366210938,206.97999572753906,207.22000122070312,210.3800048828125,21331600.0,207.17449951171875
2020-10-06,210.17999267578125,204.82000732421875,208.82000732421875,205.91000366210938,28554300.0,202.7726287841797
2020-10-07,210.11000061035156,206.72000122070312,207.05999755859375,209.8300018310547,25681100.0,206.6328887939453
2020-10-08,211.19000244140625,208.32000732421875,210.50999450683594,210.5800018310547,19925800.0,207.3714599609375
2020-10-09,215.86000061035156,211.22999572753906,211.22999572753906,215.80999755859375,26458000.0,212.52175903320312
2020-10-12,223.86000061035156,216.80999755859375,218.7899932861328,221.39999389648438,40461400.0,218.02658081054688
2020-10-13,225.2100067138672,220.42999267578125,222.72000122070312,222.86000061035156,28950800.0,219.46437072753906
2020-10-14,224.22000122070312,219.1300048828125,223.0,220.86000061035156,23421700.0,217.49481201171875
2020-10-15,220.36000061035156,216.00999450683594,217.10000610351562,219.66000366210938,22733100.0,216.3131103515625
2020-10-16,222.2899932861328,219.32000732421875,220.14999389648438,219.66000366210938,26057900.0,216.3131103515625
2020-10-19,222.3000030517578,213.72000122070312,220.4199981689453,214.22000122070312,27625800.0,210.9559783935547
2020-10-20,217.3699951171875,213.08999633789062,215.8000030517578,214.64999389648438,22753500.0,211.37940979003906
2020-10-21,216.9199981689453,213.1199951171875,213.1199951171875,214.8000030517578,22724900.0,211.5271453857422
2020-10-22,216.05999755859375,211.6999969482422,213.92999267578125,214.88999938964844,22351500.0,211.61578369140625
2020-10-23,216.27999877929688,213.16000366210938,215.02999877929688,216.22999572753906,18879600.0,212.93536376953125
2020-10-26,216.33999633789062,208.10000610351562,213.85000610351562,210.0800018310547,37111600.0,206.87905883789062
2020-10-27,214.6699981689453,210.3300018310547,211.58999633789062,213.25,36700300.0,210.0007781982422
2020-10-28,208.83999633789062,202.10000610351562,207.6699981689453,202.67999267578125,51195600.0,199.59182739257812
2020-10-29,207.36000061035156,203.3699951171875,204.07000732421875,204.72000122070312,31432600.0,201.6007537841797
2020-10-30,204.2899932861328,199.6199951171875,203.5,202.47000122070312,36953700.0,199.38502502441406
2020-11-02,205.27999877929688,200.1199951171875,204.2899932861328,202.3300018310547,30842200.0,199.2471466064453
2020-11-03,208.1199951171875,203.1199951171875,203.88999938964844,206.42999267578125,27512000.0,203.28468322753906
2020-11-04,218.32000732421875,212.4199981689453,214.02000427246094,216.38999938964844,42311800.0,213.09292602539062
2020-11-05,224.1199951171875,221.14999389648438,222.0399932861328,223.2899932861328,36080100.0,219.88778686523438
2020-11-06,224.36000061035156,218.02999877929688,222.25999450683594,223.72000122070312,25231900.0,220.31124877929688
2020-11-09,228.1199951171875,217.8800048828125,224.44000244140625,218.38999938964844,44395000.0,215.06246948242188
2020-11-10,216.5,209.72000122070312,214.5,211.00999450683594,44045100.0,207.79489135742188
2020-11-11,218.0399932861328,212.1999969482422,212.38999938964844,216.5500030517578,29440800.0,213.25050354003906
2020-11-12,219.11000061035156,214.4600067138672,217.2100067138672,215.44000244140625,21593900.0,212.15740966796875
2020-11-13,217.4199981689453,214.16000366210938,216.36000061035156,216.50999450683594,18621100.0,213.21109008789062
2020-11-16,217.74000549316406,214.52000427246094,214.8699951171875,217.22999572753906,24953300.0,213.9201202392578
2020-11-17,217.67999267578125,214.0800018310547,216.10000610351562,214.4600067138672,24154100.0,211.19235229492188
2020-11-18,215.1699981689453,210.92999267578125,213.64999389648438,211.0800018310547,28372800.0,208.40805053710938
2020-11-19,213.02999877929688,209.92999267578125,211.3800048828125,212.4199981689453,24792700.0,209.7310791015625
2020-11-20,213.2899932861328,210.0,212.1999969482422,210.38999938964844,22843100.0,207.72677612304688
2020-11-23,212.2899932861328,208.16000366210938,210.9499969482422,210.11000061035156,25683500.0,207.4503173828125
2020-11-24,214.25,208.86000061035156,209.58999633789062,213.86000061035156,33979700.0,211.15283203125
2020-11-25,215.2899932861328,212.4600067138672,215.11000061035156,213.8699951171875,21012900.0,211.16270446777344
2020-11-27,216.27000427246094,214.0399932861328,214.85000610351562,215.22999572753906,14512200.0,212.50550842285156
2020-11-30,214.75999450683594,210.83999633789062,214.10000610351562,214.07000732421875,33064800.0,211.36016845703125
2020-12-01,217.32000732421875,213.35000610351562,214.50999450683594,216.2100067138672,30904500.0,213.47308349609375
2020-12-02,215.47000122070312,212.8000030517578,214.8800048828125,215.3699951171875,23724500.0,212.64373779296875
2020-12-03,216.3800048828125,213.64999389648438,214.61000061035156,214.24000549316406,25120900.0,211.52804565429688
2020-12-04,215.3800048828125,213.17999267578125,214.22000122070312,214.36000061035156,24666000.0,211.64651489257812
2020-12-07,215.5399932861328,212.99000549316406,214.3699951171875,214.2899932861328,24620000.0,211.577392578125
2020-12-08,216.9499969482422,212.88999938964844,213.97000122070312,216.00999450683594,23284100.0,213.27561950683594
2020-12-09,215.22999572753906,211.2100067138672,215.16000366210938,211.8000030517578,32440600.0,209.11892700195312
2020-12-10,213.0800018310547,210.36000061035156,211.77000427246094,210.52000427246094,26733300.0,207.85511779785156
2020-12-11,213.32000732421875,209.11000061035156,210.0500030517578,213.25999450683594,30979400.0,210.56045532226562
2020-12-14,216.2100067138672,212.8800048828125,213.10000610351562,214.1999969482422,28798400.0,211.48855590820312
2020-12-15,215.4199981689453,212.24000549316406,215.1699981689453,214.1300048828125,27000600.0,211.41941833496094
2020-12-16,220.11000061035156,214.72000122070312,214.75,219.27999877929688,35023300.0,216.50425720214844
2020-12-17,220.88999938964844,217.9199981689453,219.8699951171875,219.4199981689453,32515800.0,216.64248657226562
2020-12-18,219.69000244140625,216.02000427246094,218.58999633789062,218.58999633789062,63354900.0,215.82298278808594
2020-12-21,224.0,217.27999877929688,217.5500030517578,222.58999633789062,37181900.0,219.77232360839844
2020-12-22,225.6300048828125,221.85000610351562,222.69000244140625,223.94000244140625,22612200.0,221.10523986816406
2020-12-23,223.55999755859375,220.8000030517578,223.11000061035156,221.02000427246094,18699600.0,218.2222137451172
2020-12-24,223.61000061035156,221.1999969482422,221.4199981689453,222.75,10550600.0,219.93028259277344
2020-12-28,226.02999877929688,223.02000427246094,224.4499969482422,224.9600067138672,17933500.0,222.11233520507812
2020-12-29,227.17999267578125,223.5800018310547,226.30999755859375,224.14999389648438,17403200.0,221.3125762939453
2020-12-30,225.6300048828125,221.47000122070312,225.22999572753906,221.67999267578125,20272300.0,218.87384033203125
2020-12-31,223.0,219.67999267578125,221.6999969482422,222.4199981689453,20942100.0,219.60447692871094
2021-01-04,223.0,214.80999755859375,222.52999877929688,217.69000244140625,37130100.0,214.9343719482422
2021-01-05,218.52000427246094,215.6999969482422,217.25999450683594,217.89999389648438,23823000.0,215.14169311523438
2021-01-06,216.49000549316406,211.94000244140625,212.1699981689453,212.25,35930700.0,209.56321716308594
2021-01-07,219.33999633789062,213.7100067138672,214.0399932861328,218.2899932861328,27694500.0,215.5267791748047
2021-01-08,220.5800018310547,217.02999877929688,218.67999267578125,219.6199951171875,22956200.0,216.83993530273438
2021-01-11,218.91000366210938,216.72999572753906,218.47000122070312,217.49000549316406,23031300.0,214.7368927001953
2021-01-12,217.10000610351562,213.32000732421875,216.5,214.92999267578125,23249300.0,212.20928955078125
2021-01-13,216.75999450683594,213.92999267578125,214.02000427246094,216.33999633789062,20087100.0,213.60145568847656
2021-01-14,217.4600067138672,212.74000549316406,215.91000366210938,213.02000427246094,29480800.0,210.32347106933594
2021-01-15,214.50999450683594,212.02999877929688,213.52000427246094,212.64999389648438,31746500.0,209.95816040039062
2021-01-19,216.97999572753906,212.6300048828125,213.75,216.44000244140625,30480900.0,213.7001953125
2021-01-20,225.7899932861328,217.2899932861328,217.6999969482422,224.33999633789062,37777300.0,221.50018310546875
2021-01-21,226.3000030517578,222.4199981689453,224.6999969482422,224.97000122070312,30709400.0,222.12220764160156
2021-01-22,230.07000732421875,225.8000030517578,227.0800018310547,225.9499969482422,30172700.0,223.0897979736328
2021-01-25,229.77999877929688,224.22000122070312,229.1199951171875,229.52999877929688,33152100.0,226.62448120117188
2021-01-26,234.17999267578125,230.0800018310547,231.86000061035156,232.3300018310547,49169600.0,229.38905334472656
2021-01-27,240.44000244140625,230.13999938964844,238.0,232.89999389648438,69870600.0,229.9518280029297
